product_name,line_name,line_type,unit,unit_cost,quantity,line_cost,source_file,source_sheet,source_row
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 160GR,53
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,54
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,55
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 160GR,56
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 160GR,57
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,58
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 160GR,59
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,36.54,0.06,2.1923999999999997,Handcrafted Costing,TASTI CHEF PIES 160GR,72
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.1,1.2730000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,73
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 160GR,74
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,75
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,76
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 160GR,77
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 160GR,78
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,79
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 160GR,80
PEPPER STEAK PIE 160G,MINCE,Ingredient,KG,49.5,0.06,2.9699999999999998,Handcrafted Costing,TASTI CHEF PIES 160GR,92
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.1,1.2730000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,93
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.05,0.15000000000000002,Handcrafted Costing,TASTI CHEF PIES 160GR,94
PEPPER STEAK PIE 160G,RELISH,Ingredient,KG,10.0,0.035,0.35000000000000003,Handcrafted Costing,TASTI CHEF PIES 160GR,95
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.02,0.0028000000000000004,Handcrafted Costing,TASTI CHEF PIES 160GR,96
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,97
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 160GR,98
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 160GR,99
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,100
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 160GR,101
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,18.3,0.06,1.098,Handcrafted Costing,TASTI CHEF PIES 160GR,112
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.1,1.2730000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,113
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 160GR,114
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,115
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,116
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 160GR,117
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 160GR,118
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,119
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 160GR,120
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,36.54,0.06,2.1923999999999997,Handcrafted Costing,TASTI CHEF PIES 160GR,132
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.1,1.2730000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,133
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 160GR,134
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,135
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,136
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 160GR,137
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 160GR,138
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,139
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 160GR,140
PEPPER STEAK PIE 160G,FILLING,Ingredient,EACH,9.3,0.06,0.558,Handcrafted Costing,TASTI CHEF PIES 160GR,153
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.1,1.2730000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,154
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 160GR,155
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,156
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,157
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 160GR,158
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 160GR,159
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,160
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 160GR,161
PEPPER STEAK PIE 160G,CHOCOLATE,Ingredient,KG,95.0,0.6,57.0,Handcrafted Costing,TASTI CHEF PIES 160GR,175
PEPPER STEAK PIE 160G,COCOA,Ingredient,KG,113.9,0.24,27.336000000000002,Handcrafted Costing,TASTI CHEF PIES 160GR,176
PEPPER STEAK PIE 160G,FLOUR,Ingredient,KG,12.5,0.195,2.4375,Handcrafted Costing,TASTI CHEF PIES 160GR,177
PEPPER STEAK PIE 160G,SUGAR,Ingredient,KG,20.2,1.3,26.26,Handcrafted Costing,TASTI CHEF PIES 160GR,178
PEPPER STEAK PIE 160G,BAKING POWDER,Ingredient,KG,47.95,0.015,0.7192500000000001,Handcrafted Costing,TASTI CHEF PIES 160GR,179
PEPPER STEAK PIE 160G,EGGS,Ingredient,EACH,2.27,12.0,27.240000000000002,Handcrafted Costing,TASTI CHEF PIES 160GR,180
PEPPER STEAK PIE 160G,UNSALTED BUTTER,Ingredient,KG,66.0,0.75,49.5,Handcrafted Costing,TASTI CHEF PIES 160GR,181
PEPPER STEAK PIE 160G,CONDIMENT,Ingredient,ASSORTED,1.5,1.0,1.5,Handcrafted Costing,TASTI CHEF PIES 160GR,182
PEPPER STEAK PIE 160G,VETKOEK,Ingredient,EACH SLICE,1.97,1.0,1.97,Handcrafted Costing,TASTI CHEF PIES 160GR,196
PEPPER STEAK PIE 160G,VANILLA FILLING,Ingredient,KG,25.0,0.2,5.0,Handcrafted Costing,TASTI CHEF PIES 160GR,197
PEPPER STEAK PIE 160G,CONDIMENT,Ingredient,ASSORTED,1.0,1.0,1.0,Handcrafted Costing,TASTI CHEF PIES 160GR,198
PEPPER STEAK PIE 160G,BATTER,Ingredient,EACH,3.0,1.0,3.0,Handcrafted Costing,TASTI CHEF PIES 160GR,213
PEPPER STEAK PIE 160G,CONDIMENT,Ingredient,ASSORTED,1.5,1.0,0.5,Handcrafted Costing,TASTI CHEF PIES 160GR,214
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,42.5,0.08,3.4,Handcrafted Costing,TASTI CHEF PIES 180GR,7
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,TASTI CHEF PIES 180GR,8
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.05,0.15000000000000002,Handcrafted Costing,TASTI CHEF PIES 180GR,9
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,10
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,11
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 180GR,12
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 180GR,13
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,14
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 180GR,15
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,36.35,0.08,2.9080000000000004,Handcrafted Costing,TASTI CHEF PIES 180GR,27
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.115,1.46395,Handcrafted Costing,TASTI CHEF PIES 180GR,28
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 180GR,29
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,30
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,31
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 180GR,32
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 180GR,33
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,34
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 180GR,35
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,25.63,0.08,2.0504,Handcrafted Costing,TASTI CHEF PIES 180GR,51
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,TASTI CHEF PIES 180GR,52
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 180GR,53
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,54
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,55
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 180GR,56
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 180GR,57
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,58
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 180GR,59
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,36.54,0.08,2.9232,Handcrafted Costing,TASTI CHEF PIES 180GR,72
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,TASTI CHEF PIES 180GR,73
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 180GR,74
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,75
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,76
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 180GR,77
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 180GR,78
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,79
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 180GR,80
PEPPER STEAK PIE 160G,MINCE,Ingredient,KG,59.95,0.05,2.9975000000000005,Handcrafted Costing,TASTI CHEF PIES 180GR,92
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.06,0.7638,Handcrafted Costing,TASTI CHEF PIES 180GR,93
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.05,0.15000000000000002,Handcrafted Costing,TASTI CHEF PIES 180GR,94
PEPPER STEAK PIE 160G,RELISH,Ingredient,KG,10.0,0,0.0,Handcrafted Costing,TASTI CHEF PIES 180GR,95
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.02,0.0028000000000000004,Handcrafted Costing,TASTI CHEF PIES 180GR,96
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,97
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 180GR,98
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 180GR,99
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,100
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 180GR,101
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,18.3,0.08,1.4640000000000002,Handcrafted Costing,TASTI CHEF PIES 180GR,112
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,TASTI CHEF PIES 180GR,113
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 180GR,114
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,115
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,116
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 180GR,117
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 180GR,118
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,119
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 180GR,120
PEPPER STEAK PIE 160G,PIE FILLING,Ingredient,KG,36.54,0.08,2.9232,Handcrafted Costing,TASTI CHEF PIES 180GR,132
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,TASTI CHEF PIES 180GR,133
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 180GR,134
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,135
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,136
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 180GR,137
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 180GR,138
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,139
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 180GR,140
PEPPER STEAK PIE 160G,FILLING,Ingredient,EACH,9.3,0.08,0.7440000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,153
PEPPER STEAK PIE 160G,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,TASTI CHEF PIES 180GR,154
PEPPER STEAK PIE 160G,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,TASTI CHEF PIES 180GR,155
PEPPER STEAK PIE 160G,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,156
PEPPER STEAK PIE 160G,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,157
PEPPER STEAK PIE 160G,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,TASTI CHEF PIES 180GR,158
PEPPER STEAK PIE 160G,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,TASTI CHEF PIES 180GR,159
PEPPER STEAK PIE 160G,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,160
PEPPER STEAK PIE 160G,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,TASTI CHEF PIES 180GR,161
PEPPER STEAK PIE 160G,CHOCOLATE,Ingredient,KG,95.0,0.6,57.0,Handcrafted Costing,TASTI CHEF PIES 180GR,175
PEPPER STEAK PIE 160G,COCOA,Ingredient,KG,113.9,0.24,27.336000000000002,Handcrafted Costing,TASTI CHEF PIES 180GR,176
PEPPER STEAK PIE 160G,FLOUR,Ingredient,KG,12.5,0.195,2.4375,Handcrafted Costing,TASTI CHEF PIES 180GR,177
PEPPER STEAK PIE 160G,SUGAR,Ingredient,KG,20.2,1.3,26.26,Handcrafted Costing,TASTI CHEF PIES 180GR,178
PEPPER STEAK PIE 160G,BAKING POWDER,Ingredient,KG,47.95,0.015,0.7192500000000001,Handcrafted Costing,TASTI CHEF PIES 180GR,179
PEPPER STEAK PIE 160G,EGGS,Ingredient,EACH,2.27,12.0,27.240000000000002,Handcrafted Costing,TASTI CHEF PIES 180GR,180
PEPPER STEAK PIE 160G,UNSALTED BUTTER,Ingredient,KG,66.0,0.75,49.5,Handcrafted Costing,TASTI CHEF PIES 180GR,181
PEPPER STEAK PIE 160G,CONDIMENT,Ingredient,ASSORTED,1.5,1.0,1.5,Handcrafted Costing,TASTI CHEF PIES 180GR,182
PEPPER STEAK PIE 160G,VETKOEK,Ingredient,EACH SLICE,1.97,1.0,1.97,Handcrafted Costing,TASTI CHEF PIES 180GR,196
PEPPER STEAK PIE 160G,VANILLA FILLING,Ingredient,KG,25.0,0.2,5.0,Handcrafted Costing,TASTI CHEF PIES 180GR,197
PEPPER STEAK PIE 160G,CONDIMENT,Ingredient,ASSORTED,1.0,1.0,1.0,Handcrafted Costing,TASTI CHEF PIES 180GR,198
PEPPER STEAK PIE 160G,BATTER,Ingredient,EACH,3.0,1.0,3.0,Handcrafted Costing,TASTI CHEF PIES 180GR,213
PEPPER STEAK PIE 160G,CONDIMENT,Ingredient,ASSORTED,1.5,1.0,0.5,Handcrafted Costing,TASTI CHEF PIES 180GR,214
APPLE CINNAMON PUFF,APPLES,Ingredient,KG,29.99,0.05,1.4995,Handcrafted Costing,SWEET PUFFS,7
APPLE CINNAMON PUFF,CINNAMON,Ingredient,KG,89.0,0.005,0.445,Handcrafted Costing,SWEET PUFFS,8
APPLE CINNAMON PUFF,PUFF PASTRY,Ingredient,KG,12.73,0.12,1.5276,Handcrafted Costing,SWEET PUFFS,9
APPLE CINNAMON PUFF,EGG,Ingredient,EACH,3.0,0.05,0.15000000000000002,Handcrafted Costing,SWEET PUFFS,10
APPLE CINNAMON PUFF,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,SWEET PUFFS,11
APPLE CINNAMON PUFF,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,SWEET PUFFS,12
APPLE CINNAMON PUFF,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,SWEET PUFFS,13
APPLE CINNAMON PUFF,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,SWEET PUFFS,14
APPLE CINNAMON PUFF,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,SWEET PUFFS,15
APPLE CINNAMON PUFF,VANILLA ESS,Ingredient,LT,67.95,0.001,0.06795000000000001,Handcrafted Costing,SWEET PUFFS,16
APPLE CINNAMON PUFF,SUGAR,Ingredient,KG,20.42,0.02,0.40840000000000004,Handcrafted Costing,SWEET PUFFS,17
APPLE CINNAMON PUFF,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,SWEET PUFFS,18
APPLE CINNAMON PUFF,UNSALTED BUTTER,Ingredient,KG,67.0,0.01,0.67,Handcrafted Costing,SWEET PUFFS,19
APPLE CINNAMON PUFF,INSTANT CUSTARD,Ingredient,KG,59.45,0.02,1.189,Handcrafted Costing,SWEET PUFFS,30
APPLE CINNAMON PUFF,PUFF PASTRY,Ingredient,KG,12.73,0.08,1.0184,Handcrafted Costing,SWEET PUFFS,31
APPLE CINNAMON PUFF,EGG,Ingredient,EACH,3.0,0.001,0.003,Handcrafted Costing,SWEET PUFFS,32
APPLE CINNAMON PUFF,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,SWEET PUFFS,33
APPLE CINNAMON PUFF,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,SWEET PUFFS,34
APPLE CINNAMON PUFF,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,SWEET PUFFS,35
APPLE CINNAMON PUFF,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,SWEET PUFFS,36
APPLE CINNAMON PUFF,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,SWEET PUFFS,37
APPLE CINNAMON PUFF,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,SWEET PUFFS,38
APPLE CINNAMON PUFF,PIE FILLING,Ingredient,KG,25.63,0.08,2.0504,Handcrafted Costing,SWEET PUFFS,54
APPLE CINNAMON PUFF,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,SWEET PUFFS,55
APPLE CINNAMON PUFF,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,SWEET PUFFS,56
APPLE CINNAMON PUFF,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,SWEET PUFFS,57
APPLE CINNAMON PUFF,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,SWEET PUFFS,58
APPLE CINNAMON PUFF,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,SWEET PUFFS,59
APPLE CINNAMON PUFF,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,SWEET PUFFS,60
APPLE CINNAMON PUFF,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,SWEET PUFFS,61
APPLE CINNAMON PUFF,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,SWEET PUFFS,62
APPLE CINNAMON PUFF,PIE FILLING,Ingredient,KG,36.54,0.08,2.9232,Handcrafted Costing,SWEET PUFFS,75
APPLE CINNAMON PUFF,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,SWEET PUFFS,76
APPLE CINNAMON PUFF,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,SWEET PUFFS,77
APPLE CINNAMON PUFF,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,SWEET PUFFS,78
APPLE CINNAMON PUFF,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,SWEET PUFFS,79
